Sample rate: 9400 Hz
Time(s),Amplitude
9.314999999999999503e+00,9.500000000000000000e+01
9.315106382978722621e+00,9.500000000000000000e+01
9.315212765957447516e+00,9.100000000000000000e+01
9.315319148936170635e+00,8.800000000000000000e+01
9.315425531914893753e+00,9.200000000000000000e+01
9.315531914893616872e+00,9.600000000000000000e+01
9.315638297872339990e+00,1.000000000000000000e+02
9.315744680851063109e+00,9.800000000000000000e+01
9.315851063829788004e+00,9.400000000000000000e+01
9.315957446808511122e+00,9.400000000000000000e+01
9.316063829787234241e+00,9.500000000000000000e+01
9.316170212765957359e+00,9.700000000000000000e+01
9.316276595744680478e+00,9.900000000000000000e+01
9.316382978723403596e+00,1.000000000000000000e+02
9.316489361702128491e+00,9.800000000000000000e+01
9.316595744680851610e+00,9.700000000000000000e+01
9.316702127659574728e+00,9.600000000000000000e+01
9.316808510638297847e+00,9.500000000000000000e+01
9.316914893617020965e+00,1.010000000000000000e+02
9.317021276595744084e+00,1.080000000000000000e+02
9.317127659574467202e+00,1.110000000000000000e+02
9.317234042553192097e+00,1.100000000000000000e+02
9.317340425531915216e+00,1.090000000000000000e+02
9.317446808510638334e+00,1.080000000000000000e+02
9.317553191489361453e+00,1.090000000000000000e+02
9.317659574468084571e+00,1.100000000000000000e+02
9.317765957446807690e+00,1.100000000000000000e+02
9.317872340425532585e+00,1.130000000000000000e+02
9.317978723404255703e+00,1.150000000000000000e+02
9.318085106382978822e+00,1.250000000000000000e+02
9.318191489361701940e+00,1.300000000000000000e+02
9.318297872340425059e+00,1.300000000000000000e+02
9.318404255319148177e+00,1.350000000000000000e+02
9.318510638297873072e+00,1.360000000000000000e+02
9.318617021276596191e+00,1.370000000000000000e+02
9.318723404255319309e+00,1.350000000000000000e+02
9.318829787234042428e+00,1.360000000000000000e+02
9.318936170212765546e+00,1.360000000000000000e+02
9.319042553191488665e+00,1.350000000000000000e+02
9.319148936170213560e+00,1.370000000000000000e+02
9.319255319148936678e+00,1.380000000000000000e+02
9.319361702127659797e+00,1.420000000000000000e+02
9.319468085106382915e+00,1.450000000000000000e+02
9.319574468085106034e+00,1.480000000000000000e+02
9.319680851063829152e+00,1.510000000000000000e+02
9.319787234042554047e+00,1.530000000000000000e+02
9.319893617021277166e+00,1.560000000000000000e+02
9.320000000000000284e+00,1.600000000000000000e+02
9.320106382978723403e+00,1.620000000000000000e+02
9.320212765957446521e+00,1.590000000000000000e+02
9.320319148936169640e+00,1.540000000000000000e+02
9.320425531914892758e+00,1.470000000000000000e+02
9.320531914893617653e+00,1.420000000000000000e+02
9.320638297872340772e+00,1.380000000000000000e+02
9.320744680851063890e+00,1.350000000000000000e+02
9.320851063829787009e+00,1.260000000000000000e+02
9.320957446808510127e+00,1.210000000000000000e+02
9.321063829787233246e+00,1.170000000000000000e+02
9.321170212765958141e+00,1.170000000000000000e+02
9.321276595744681259e+00,1.180000000000000000e+02
9.321382978723404378e+00,1.160000000000000000e+02
9.321489361702127496e+00,1.140000000000000000e+02
9.321595744680850615e+00,1.130000000000000000e+02
9.321702127659573733e+00,1.150000000000000000e+02
9.321808510638298628e+00,1.150000000000000000e+02
9.321914893617021747e+00,1.120000000000000000e+02
9.322021276595744865e+00,1.130000000000000000e+02
9.322127659574467984e+00,1.110000000000000000e+02
9.322234042553191102e+00,1.140000000000000000e+02
9.322340425531914221e+00,1.170000000000000000e+02
9.322446808510639116e+00,1.170000000000000000e+02
9.322553191489362234e+00,1.240000000000000000e+02
9.322659574468085353e+00,1.280000000000000000e+02
9.322765957446808471e+00,1.250000000000000000e+02
9.322872340425531590e+00,1.300000000000000000e+02
9.322978723404254708e+00,1.290000000000000000e+02
9.323085106382979603e+00,1.300000000000000000e+02
9.323191489361702722e+00,1.280000000000000000e+02
9.323297872340425840e+00,1.270000000000000000e+02
9.323404255319148959e+00,1.210000000000000000e+02
9.323510638297872077e+00,1.110000000000000000e+02
9.323617021276595196e+00,1.130000000000000000e+02
9.323723404255318314e+00,1.140000000000000000e+02
9.323829787234043209e+00,1.150000000000000000e+02
9.323936170212766328e+00,1.140000000000000000e+02
9.324042553191489446e+00,1.140000000000000000e+02
9.324148936170212565e+00,1.140000000000000000e+02
9.324255319148935683e+00,1.080000000000000000e+02
9.324361702127658802e+00,1.110000000000000000e+02
9.324468085106383697e+00,1.140000000000000000e+02
9.324574468085106815e+00,1.130000000000000000e+02
9.324680851063829934e+00,1.100000000000000000e+02
9.324787234042553052e+00,1.070000000000000000e+02
9.324893617021276171e+00,1.030000000000000000e+02
9.324999999999999289e+00,1.010000000000000000e+02
9.325106382978724184e+00,1.040000000000000000e+02
9.325212765957447303e+00,1.020000000000000000e+02
9.325319148936170421e+00,1.020000000000000000e+02
9.325425531914893540e+00,1.040000000000000000e+02
9.325531914893616658e+00,1.090000000000000000e+02
9.325638297872339777e+00,1.110000000000000000e+02
9.325744680851064672e+00,1.100000000000000000e+02
9.325851063829787790e+00,1.090000000000000000e+02
9.325957446808510909e+00,1.110000000000000000e+02
9.326063829787234027e+00,1.130000000000000000e+02
9.326170212765957146e+00,1.170000000000000000e+02
9.326276595744680264e+00,1.210000000000000000e+02
9.326382978723403383e+00,1.200000000000000000e+02
9.326489361702128278e+00,1.160000000000000000e+02
9.326595744680851396e+00,1.140000000000000000e+02
9.326702127659574515e+00,1.120000000000000000e+02
9.326808510638297633e+00,1.180000000000000000e+02
9.326914893617020752e+00,1.190000000000000000e+02
9.327021276595743871e+00,1.310000000000000000e+02
9.327127659574468765e+00,1.370000000000000000e+02
9.327234042553191884e+00,1.370000000000000000e+02
9.327340425531915002e+00,1.420000000000000000e+02
9.327446808510638121e+00,1.400000000000000000e+02
9.327553191489361240e+00,1.380000000000000000e+02
9.327659574468084358e+00,1.340000000000000000e+02
9.327765957446809253e+00,1.290000000000000000e+02
9.327872340425532371e+00,1.220000000000000000e+02
9.327978723404255490e+00,1.200000000000000000e+02
9.328085106382978609e+00,1.190000000000000000e+02
9.328191489361701727e+00,1.240000000000000000e+02
9.328297872340424846e+00,1.210000000000000000e+02
9.328404255319149740e+00,1.270000000000000000e+02
9.328510638297872859e+00,1.360000000000000000e+02
9.328617021276595977e+00,1.390000000000000000e+02
9.328723404255319096e+00,1.400000000000000000e+02
9.328829787234042215e+00,1.420000000000000000e+02
9.328936170212765333e+00,1.420000000000000000e+02
9.329042553191490228e+00,1.390000000000000000e+02
9.329148936170213346e+00,1.360000000000000000e+02
9.329255319148936465e+00,1.340000000000000000e+02
9.329361702127659584e+00,1.300000000000000000e+02
9.329468085106382702e+00,1.270000000000000000e+02
9.329574468085105821e+00,1.210000000000000000e+02
9.329680851063828939e+00,1.140000000000000000e+02
9.329787234042553834e+00,1.090000000000000000e+02
9.329893617021276953e+00,1.070000000000000000e+02
9.330000000000000071e+00,1.030000000000000000e+02
9.330106382978723190e+00,1.010000000000000000e+02
9.330212765957446308e+00,1.020000000000000000e+02
9.330319148936169427e+00,1.020000000000000000e+02
9.330425531914894322e+00,1.000000000000000000e+02
9.330531914893617440e+00,9.900000000000000000e+01
9.330638297872340559e+00,9.800000000000000000e+01
9.330744680851063677e+00,9.800000000000000000e+01
9.330851063829786796e+00,9.600000000000000000e+01
9.330957446808509914e+00,9.100000000000000000e+01
9.331063829787234809e+00,8.900000000000000000e+01
9.331170212765957928e+00,9.300000000000000000e+01
9.331276595744681046e+00,9.800000000000000000e+01
9.331382978723404165e+00,1.050000000000000000e+02
9.331489361702127283e+00,1.160000000000000000e+02
9.331595744680850402e+00,1.140000000000000000e+02
9.331702127659575297e+00,1.090000000000000000e+02
9.331808510638298415e+00,1.110000000000000000e+02
9.331914893617021534e+00,1.050000000000000000e+02
9.332021276595744652e+00,1.020000000000000000e+02
9.332127659574467771e+00,9.600000000000000000e+01
9.332234042553190889e+00,9.300000000000000000e+01
9.332340425531914008e+00,8.800000000000000000e+01
9.332446808510638903e+00,8.500000000000000000e+01
9.332553191489362021e+00,8.500000000000000000e+01
9.332659574468085140e+00,8.900000000000000000e+01
9.332765957446808258e+00,9.200000000000000000e+01
9.332872340425531377e+00,9.800000000000000000e+01
9.332978723404254495e+00,9.900000000000000000e+01
9.333085106382979390e+00,9.800000000000000000e+01
9.333191489361702509e+00,9.700000000000000000e+01
9.333297872340425627e+00,1.000000000000000000e+02
9.333404255319148746e+00,1.020000000000000000e+02
9.333510638297871864e+00,9.500000000000000000e+01
9.333617021276594983e+00,9.400000000000000000e+01
9.333723404255319878e+00,9.000000000000000000e+01
9.333829787234042996e+00,9.200000000000000000e+01
9.333936170212766115e+00,9.400000000000000000e+01
9.334042553191489233e+00,9.400000000000000000e+01
9.334148936170212352e+00,9.300000000000000000e+01
9.334255319148935470e+00,9.700000000000000000e+01
9.334361702127660365e+00,1.010000000000000000e+02
9.334468085106383484e+00,1.070000000000000000e+02
9.334574468085106602e+00,1.140000000000000000e+02
9.334680851063829721e+00,1.180000000000000000e+02
9.334787234042552839e+00,1.210000000000000000e+02
9.334893617021275958e+00,1.220000000000000000e+02
9.335000000000000853e+00,1.200000000000000000e+02
9.335106382978723971e+00,1.240000000000000000e+02
9.335212765957447090e+00,1.250000000000000000e+02
9.335319148936170208e+00,1.240000000000000000e+02
9.335425531914893327e+00,1.240000000000000000e+02
9.335531914893616445e+00,1.220000000000000000e+02
9.335638297872339564e+00,1.200000000000000000e+02
9.335744680851064459e+00,1.210000000000000000e+02
9.335851063829787577e+00,1.260000000000000000e+02
9.335957446808510696e+00,1.330000000000000000e+02
9.336063829787233814e+00,1.300000000000000000e+02
9.336170212765956933e+00,1.320000000000000000e+02
9.336276595744680051e+00,1.340000000000000000e+02
9.336382978723404946e+00,1.340000000000000000e+02
9.336489361702128065e+00,1.350000000000000000e+02
9.336595744680851183e+00,1.310000000000000000e+02
9.336702127659574302e+00,1.280000000000000000e+02
9.336808510638297420e+00,1.270000000000000000e+02
9.336914893617020539e+00,1.270000000000000000e+02
9.337021276595745434e+00,1.310000000000000000e+02
9.337127659574468552e+00,1.340000000000000000e+02
9.337234042553191671e+00,1.380000000000000000e+02
9.337340425531914789e+00,1.450000000000000000e+02
9.337446808510637908e+00,1.480000000000000000e+02
9.337553191489361026e+00,1.500000000000000000e+02
9.337659574468085921e+00,1.590000000000000000e+02
9.337765957446809040e+00,1.660000000000000000e+02
9.337872340425532158e+00,1.640000000000000000e+02
9.337978723404255277e+00,1.670000000000000000e+02
9.338085106382978395e+00,1.650000000000000000e+02
9.338191489361701514e+00,1.580000000000000000e+02
9.338297872340426409e+00,1.540000000000000000e+02
9.338404255319149527e+00,1.540000000000000000e+02
9.338510638297872646e+00,1.540000000000000000e+02
9.338617021276595764e+00,1.510000000000000000e+02
9.338723404255318883e+00,1.450000000000000000e+02
9.338829787234042001e+00,1.460000000000000000e+02
9.338936170212765120e+00,1.470000000000000000e+02
9.339042553191490015e+00,1.470000000000000000e+02
9.339148936170213133e+00,1.440000000000000000e+02
9.339255319148936252e+00,1.410000000000000000e+02
9.339361702127659370e+00,1.400000000000000000e+02
9.339468085106382489e+00,1.350000000000000000e+02
9.339574468085105607e+00,1.290000000000000000e+02
9.339680851063830502e+00,1.270000000000000000e+02
9.339787234042553621e+00,1.210000000000000000e+02
9.339893617021276739e+00,1.180000000000000000e+02
9.339999999999999858e+00,1.120000000000000000e+02
9.340106382978722976e+00,1.090000000000000000e+02
9.340212765957446095e+00,1.090000000000000000e+02
9.340319148936170990e+00,1.170000000000000000e+02
9.340425531914894108e+00,1.270000000000000000e+02
9.340531914893617227e+00,1.250000000000000000e+02
9.340638297872340345e+00,1.270000000000000000e+02
9.340744680851063464e+00,1.210000000000000000e+02
9.340851063829786582e+00,1.160000000000000000e+02
9.340957446808511477e+00,1.180000000000000000e+02
9.341063829787234596e+00,1.150000000000000000e+02
9.341170212765957714e+00,1.120000000000000000e+02
